source_uid,station_id,source_name,descriptionDataset,data_repository_ftp,wmo_id,station_name,lat,lon,elev, fips_code,country,continent,station_data_policy,station_data_type,data_update_status,station_metadata_link,timestep,ver,obs_freq,obs_time_GMT,Wind_speed _start_year,Wind_speed _end_year,Wind_direction_start_year,Wind_direction_end_year,Sea_Level_Pressure _start_year,Sea_Level_Pressure_end_year
1000245,10434,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Elbe No. 1 Germany,54.02,8.22,8191,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10435,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Norderney Germany,53.7,7.15,3,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10436,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Koln Germany (Cologne),50.98,6.88,47,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10437,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Essen Germany (Mulheim),51.42,6.93,120,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10440,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Berlin Germany,52.48,13.43,47,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10441,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Saarbrucken Germany,49.22,7.03,188,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10442,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bremen Germany,53.08,8.78,3,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10443,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Stuttgart Germany,48.68,9,427,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10444,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Friedrichshafen Germany,47.65,9.48,399,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10445,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Inselsberg Germany,50.85,10.47,909,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10446,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Erfurt Germany,51.02,11.03,179,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10447,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Memel USSR,55.72,21.13,3,,Lithuania,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10448,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kiel Germany,54.48,10.28,3,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10449,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Schkeuditz Germany,51.4,12.22,131,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10450,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Mirow Germany,53.35,12.73,70,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10451,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Hof Germany,50.32,11.88,566,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10452,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Adlergrund Germany,54.83,14.37,8191,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10454,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Gleiwitz Poland,50.27,18.67,246,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10455,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Swinemunde Poland,53.92,14.28,3,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10460,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kiel-Holtenau Germany,54.38,10.15,28,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10461,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,List Germany,55.02,8.43,0,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10462,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Amrumbank Germany,54.55,7.88,8191,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10463,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Cuxhaven Germany,53.87,8.72,3,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10464,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Arkona Germany,54.68,13.43,2,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10465,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Helgoland Germany,54.18,7.88,49,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10470,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Riga Latvia,56.98,24.08,2,,Latvia,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10481,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Helsinki Poland,60.25,25.03,14,,Finland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10501,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Wien Austria (Vienna),48.22,16.55,156,,Austria,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10502,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Klagenfurt Austria,46.65,14.33,448,,Austria,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10507,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Innsbruck Austria,47.28,11.42,581,,Austria,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10541,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Budapest Hungary,47.52,19.02,129,,Hungary,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10545,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Debrecen Hungary,47.57,21.62,136,,Hungary,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10547,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Funfkirchen Hungary (Pecs),46.1,18.25,153,,Hungary,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10556,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Warschau Poland,52.18,20.97,132,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10561,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Krakau Poland,50.08,19.98,221,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10569,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Pinsk USSR,52.12,26.1,136,,Belarus,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10571,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Lemberg USSR (Lvov),49.82,23.95,338,,Ukraine,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10575,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bucharest Rumania,44.48,26.13,92,,Romania,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10593,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Predeal Rumania,45.5,25.58,1033,,Romania,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10669,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Prag Czechoslovakia (Praha),50.1,14.28,370,,Czech Republic,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10694,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Grimsey Iceland,66.55,-18.02,21,,Iceland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10701,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Belgrad Yugoslavia,44.82,20.42,78,,Serbia,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10718,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Split Yugoslavia,43.52,16.43,128,,Croatia,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10720,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Sofia Bulgaria,42.77,23.2,554,,Bulgaria,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,10845,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Leningrad USSR,59.98,30.28,4,,Russian Federation,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,11177,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Isafjord Iceland,65.55,-24.02,188,,Iceland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,11272,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Briancon France,44.9,6.52,2560,,France,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,11400,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Flensburg Germany (Flghl),54.78,9.43,42,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,12116,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bulk Germany,54.45,10.2,0,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,12119,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Marienleuchte Germany,54.5,11.25,10,,Germany,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,12294,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kolberg Poland,54.18,15.57,6,,Poland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,12888,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Calais France,50.97,1.83,27,,France,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1913,1951,1913,1951,1913,1951
1000245,0,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Myggbukta Greenland-Norway Station,73.48,-21.57,3,,Greenland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,1,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Jan Mayen Norway,70.98,-8.3,22,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,2,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Isfjord Radio Spitzbergen Norway,78.07,13.63,7,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,3,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bjornoya Barents Sea Norway,74.47,19.28,28,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,4,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Vardo Norway,70.37,31.1,11,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Ingoy Norway,71.07,24.15,3,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,9,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Andenes Norway,69.32,16.13,7,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,11,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Rost Norway,67.5,12.07,10,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,14,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Nordoyan Norway,64.8,10.55,36,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,21,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kinn Norway,61.57,4.8,7,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,28,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Utsira Norway,59.3,4.88,56,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,30,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Lista Norway,58.1,6.57,9,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,36,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Ferder Norway,59.03,10.53,9,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,39,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Oslo Fornelbu Norway,59.9,10.62,17,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,45,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Dombas Norway,62.08,9.12,646,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,702,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kirkenes Norway,69.72,29.9,104,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,715,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Hammerfest Norway,70.67,23.68,18,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,739,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bardufoss Norway,69.07,18.52,82,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,774,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bodo Norway,67.28,14.43,17,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,794,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Hattfjelldal Norway,65.6,14,221,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,814,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Vaernes Norway,63.47,10.93,149,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,888,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Stavanger Sola Norway,58.88,5.63,7,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,906,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kjevik Kristiansand Norway,58.2,8.08,14,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,936,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Gardermoen Norway,60.2,11.08,202,,Norway,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5050,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Haparanda Sweden,65.83,24.15,9,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5051,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Ostersund Sweden,63.18,14.65,320,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5052,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Karlstad Sweden,59.38,13.5,53,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5053,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Jonkoping Sweden,57.78,14.17,97,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5054,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Visby Sweden,57.65,18.3,35,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5055,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Riksgransen Sweden,68.42,18.12,507,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5056,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Stensele Sweden,65.07,17.17,327,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5057,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Harnosand Sweden,62.62,17.95,9,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5058,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Sarna Sweden,61.68,13.12,450,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5059,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Stockholm Sweden,59.35,17.95,10,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5060,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Kalmar Sweden,56.65,16.37,7,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5061,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Gallivare Sweden,67.13,20.67,364,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5062,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bjuroklubb Sweden,64.47,21.57,35,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5063,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Storlien Sweden,63.32,12.1,597,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5065,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Olands Norra Udde Sweden,57.37,17.1,4,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5067,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Falun Sweden,60.62,15.63,121,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5069,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Karesuando Sweden,68.45,22.5,332,,Finland,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5070,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Holmogadd Sweden,63.58,20.75,6,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5071,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Orebro Sweden,59.27,15.22,32,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5074,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Sveg Sweden,62.05,14.42,362,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5075,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Landsort Sweden,58.73,17.87,13,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5076,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Hoburg Sweden,56.92,18.15,39,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5077,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Suorva Sweden,67.53,18.23,414,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5078,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Bjuraker Sweden,61.87,16.57,71,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5079,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Gotska Sandon Sweden,58.38,19.18,11,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
1000245,5080,NCAR colorado USA_2_various_2,TD_13_NCAR_Sub_Daily_data_Global,NCAR_Via_MattMenne,,Vaxjo Sweden,56.38,14.82,172,,Sweden,,WMO Resolution 40,raw,NA,NA,sbdy ,NA,,,1926,1945,1926,1945,1926,1945
